MonsterName,AttackName,isMelee,isRanged,isWeapon,isSpell,toHitBonus,reach,range,rangeMax,numberTargets,damageAverage,damageDice,damageType
Cultist, Fanatic,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Cultist, Fanatic,Sacrificial Dagger,True,False,True,False,4,5,20,60,1,4,1d4+2,slashing
Cultist, Fanatic,Unholy Bolt,False,True,False,True,5,None,60,None,1,10,2d6+3,fire
Cultist, Fanatic,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Darkmantle,Crush,True,False,True,False,5,5,None,None,1,6,1d6+3,bludgeoning
Darkmantle,Topple,False,False,False,False,0,None,None,None,0,None,None,None
Death Dog,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Death Dog,Bite,True,False,True,False,4,5,None,None,1,7,2d4+2,piercing
Death Knight,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Death Knight,Greatsword,True,False,True,False,7,5,None,None,1,11,2d6+4,slashing
Death Knight,Necrotic Bolt,False,True,False,True,7,None,60,None,1,18,4d6+4,necrotic
Deep Gnome,War Pick,True,False,True,False,4,5,None,None,1,6,1d8+2,piercing
Deep Gnome,Crystalline Dart,False,True,True,False,4,None,30,120,1,7,2d4+2,piercing
Deer,Kick,True,False,True,False,2,5,None,None,1,2,1d4,bludgeoning
Deva,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Deva,Mace,True,False,True,False,8,5,None,None,1,7,1d6+4,bludgeoning
Deva,Healing Touch (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Djinni,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Djinni,Scimitar,True,False,True,False,9,5,None,None,1,12,2d6+5,slashing
Djinni,Storm Bolt,False,True,False,True,9,None,120,None,1,18,3d8+5,lightning
Djinni,Create Air Elemental (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Djinni,Travel the Planes (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Doppelganger,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Doppelganger,Slam,True,False,True,False,6,5,None,None,1,13,2d8+4,bludgeoning
Doppelganger,Psychic Bolt,False,True,False,True,4,None,60,None,1,13,2d10+2,psychic
Dragon Turtle,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dragon Turtle,Bite,True,False,True,False,13,15,None,None,1,33,4d12+7,piercing
Dragon Turtle,Claw,True,False,True,False,13,10,None,None,1,20,3d8+7,slashing
Dragon Turtle,Tail,True,False,True,False,13,15,None,None,1,29,4d10+7,bludgeoning
Dragon Turtle,Steam Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Dretch,Claws,True,False,True,False,4,5,None,None,1,5,1d6+2,slashing
Drider,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Drider,Longsword,True,False,True,False,6,5,None,None,1,7,1d8+3,slashing
Drider,Skewer,True,False,True,False,6,5,None,None,1,6,1d6+3,piercing
Drider,Web Shot,False,True,True,False,6,None,30,60,1,14,2d10+3,bludgeoning
Drow,Shortsword,True,False,True,False,4,5,None,None,1,5,1d6+2,piercing
Drow,Hand Crossbow,False,True,True,False,4,None,30,120,1,5,1d6+2,piercing
Druid,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Druid,Flowering Quarterstaff,True,False,True,False,5,5,None,None,1,7,1d8+3,bludgeoning
Druid,Poison Bolt,False,True,False,True,5,None,60,None,1,10,3d4+3,poison
Druid,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Dryad,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dryad,Vine Whip,True,False,True,False,4,10,None,None,1,6,1d8+2,slashing
Dryad,Blast of Pollen,False,True,False,True,6,None,60,None,1,7,1d6+4,poison
Duergar,War Pick,True,False,True,False,4,5,None,None,1,6,1d8+2,piercing
Duergar,Javelin,True,True,True,False,4,5,30,120,1,5,1d6+2,piercing
Duergar,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Dust Mephit,Claws,True,False,True,False,4,5,None,None,1,4,1d4+2,slashing
Dust Mephit,Dust Blast,False,True,True,False,4,None,20,60,1,4,1d4+2,bludgeoning
Dust Mephit,Blinding Breath (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Eagle,Talons,True,False,True,False,3,5,None,None,1,3,1d4+1,slashing
Eagle, Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Eagle, Giant,Beak,True,False,True,False,5,5,None,None,1,6,1d6+3,piercing
Eagle, Giant,Talons,True,False,True,False,5,5,None,None,1,10,2d6+3,slashing
Earth Elemental,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Earth Elemental,Slam,True,False,True,False,8,10,None,None,1,14,2d8+5,bludgeoning
Earth Elemental,Lob Stone,False,True,True,False,8,None,20,60,1,21,3d10+5,bludgeoning
Efreeti,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Efreeti,Scimitar,True,False,True,False,10,5,None,None,1,13,2d6+6,slashing
Efreeti,Hurl Flame,False,True,False,True,7,None,120,None,1,24,6d6+3,fire
Efreeti,Create Fire Elemental (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Efreeti,Travel the Planes (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Elephant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Elephant,Gore,True,False,True,False,7,5,None,None,1,16,2d10+5,piercing
Elephant,Stomp,True,False,True,False,7,5,None,None,1,None,None,None
Elk,Ram,True,False,True,False,4,5,None,None,1,5,1d6+2,bludgeoning
Elk,Kick,True,False,True,False,4,5,None,None,1,4,1d4+2,bludgeoning
Elk, Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Elk, Giant,Ram,True,False,True,False,6,10,None,None,1,11,2d6+4,bludgeoning
Elk, Giant,Kick,True,False,True,False,6,5,None,None,1,9,2d4+4,bludgeoning
Erinyes,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Erinyes,Longsword,True,False,True,False,8,5,None,None,1,8,1d8+4,slashing
Erinyes,Longbow,False,True,True,False,7,None,150,600,1,7,1d8+3,piercing
Ettercap,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ettercap,Bite,True,False,True,False,5,5,None,None,1,7,1d8+3,piercing
Ettercap,Claws,True,False,True,False,5,5,None,None,1,10,2d6+3,slashing
Ettercap,Spit Poison,False,True,True,False,5,None,20,60,1,11,2d8+3,poison
Ettin,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ettin,Knobbed Club,True,False,True,False,7,5,None,None,1,18,3d8+5,bludgeoning
Ettin,Spiked Club,True,False,True,False,7,5,None,None,1,18,3d8+5,piercing
Feral Hunter,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Feral Hunter,Hunting Knife,True,False,True,False,5,5,None,None,1,10,2d6+3,piercing
Feral Hunter,Longbow,False,True,True,False,5,None,150,600,1,12,2d8+3,piercing
Fire Elemental,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Fire Elemental,Fiery Touch,True,False,True,False,6,5,None,None,1,12,2d8+3,fire
Fire Elemental,Spit Fire,False,True,True,False,6,None,30,120,1,16,3d8+3,fire
Fire Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Fire Giant,Flaming Greatsword,True,False,True,False,11,10,None,None,1,28,6d6+7,slashing
Fire Giant,Lava Boulder,False,True,True,False,7,None,60,240,1,19,3d10+3,bludgeoning
Fire Giant,Volcanic Burst (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Flesh Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Flesh Golem,Slam,True,False,True,False,7,5,None,None,1,17,3d8+4,bludgeoning
Flesh Golem,Creator's Anguish (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Flinderbeast,Bite,True,False,True,False,6,5,None,None,1,9,2d4+4,piercing
Flinderbeast,Acid Spit,False,True,True,False,6,None,20,60,1,11,2d6+4,acid
Flinderbeast,Breath of Flinders (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Flying Sword,Slash,True,False,True,False,3,5,None,None,1,5,1d8+1,slashing
Frog,Bite,True,False,True,False,2,5,None,None,1,2,1d4,bludgeoning
Frog, Giant,Bite,True,False,True,False,4,5,None,None,1,5,1d6+2,piercing
Frog, Giant,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Frog, Giant Poisonous,Bite,True,False,True,False,5,5,None,None,1,8,1d10+3,piercing
Frog, Giant Poisonous,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Frost Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Frost Giant,Icy Greataxe,True,False,True,False,9,10,None,None,1,25,3d12+6,slashing
Frost Giant,Ice Boulder,False,True,True,False,6,None,60,240,1,18,3d10+2,bludgeoning
Frost Giant,Avalanche (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Gargoyle,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gargoyle,Bite,True,False,True,False,5,5,None,None,1,10,2d6+3,piercing
Gargoyle,Claws,True,False,True,False,5,5,None,None,1,8,2d4+3,slashing
Gelatinous Cube,Pseudopod,True,False,True,False,5,5,None,None,1,10,3d6,acid
Gelatinous Cube,Engulf,False,False,False,False,0,None,None,None,0,None,None,None
Ghast,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ghast,Bite,True,False,True,False,5,5,None,None,1,7,1d8+3,piercing
Ghast,Claws,True,False,True,False,5,5,None,None,1,8,2d4+3,slashing
Ghost,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ghost,Withering Touch,True,False,False,True,6,5,None,None,1,18,4d6+4,necrotic
Ghost,Telekinetic Throw,False,True,True,False,4,None,20,60,1,17,6d4+2,bludgeoning
Ghost,Horrify (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Ghoul,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ghoul,Bite,True,False,True,False,5,5,None,None,1,7,1d8+3,piercing
Ghoul,Claws,True,False,True,False,5,5,None,None,1,8,2d4+3,slashing
Gibbering Mouther,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gibbering Mouther,Bite,True,False,True,False,4,5,None,None,1,11,2d8+2,piercing
Gibbering Mouther,Rend Mind,False,False,False,False,0,None,None,None,0,None,None,None
Glabrezu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Glabrezu,Claw,True,False,True,False,9,5,None,None,1,10,2d4+5,slashing
Glabrezu,Pincer,True,False,True,False,9,10,None,None,1,16,2d10+5,bludgeoning
Glabrezu,Crackling Flame Bolt,False,True,False,True,7,None,60,None,1,6,1d6+3,fire
Gladiator,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gladiator,Shield Bash,True,False,True,False,7,5,None,None,1,9,2d4+4,bludgeoning
Gladiator,Spear,True,True,True,False,7,5,None,None,0,None,None,None
Gnoll,Bite,True,False,True,False,4,5,None,None,1,6,1d8+2,piercing
Gnoll,Spear,True,True,True,False,4,5,20,60,1,5,1d6+2,piercing
Goat,Ram,True,False,True,False,3,5,None,None,1,3,1d4+1,bludgeoning
Goat, Giant,Ram,True,False,True,False,5,5,None,None,1,8,2d4+3,bludgeoning
Goblin,Scimitar,True,False,True,False,4,5,None,None,1,5,1d6+2,slashing
Goblin,Shortbow,False,True,True,False,4,None,80,320,1,5,1d6+2,piercing
Goblin,Gang Up (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Goblin Captain,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Goblin Captain,Scimitar,True,False,True,False,4,5,None,None,1,5,1d6+2,slashing
Goblin Captain,Shortbow,False,True,True,False,4,None,80,320,1,5,1d6+2,piercing
Gold Dragon Wyrmling,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gold Dragon Wyrmling,Bite,True,False,True,False,6,5,None,None,1,9,1d10+4,piercing
Gold Dragon Wyrmling,Claw,True,False,True,False,6,5,None,None,1,7,1d6+4,slashing
Gold Dragon Wyrmling,Fire Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Gold Dragon Wyrmling,Weakening Breath (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Golmana,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Golmana,Claws,True,False,True,False,7,5,None,None,1,17,3d8+4,slashing
Golmana,Tail,True,False,True,False,7,10,None,None,1,13,2d8+4,piercing
Golmana,Void Screech (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Gorgon,Petrifying Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Gorgon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gorgon,Gore,True,False,True,False,8,5,None,None,1,18,2d12+5,piercing
Gorgon,Hooves,True,False,True,False,8,5,None,None,1,16,2d10+5,bludgeoning
Gray Ooze,Pseudopod,True,False,True,False,3,10,None,None,1,3,1d4+1,bludgeoning
Green Dragon Wyrmling,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Green Dragon Wyrmling,Bite,True,False,True,False,4,5,None,None,1,7,1d10+2,piercing
Green Dragon Wyrmling,Claw,True,False,True,False,4,5,None,None,1,5,1d6+2,slashing
Green Dragon Wyrmling,Poison Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Green Hag,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Green Hag,Claw,True,False,True,False,6,5,None,None,1,13,2d8+4,slashing
Green Hag,Torment,False,True,False,True,6,None,60,None,1,14,3d6+4,psychic
Green Hag,Poisonous Allies (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Green Hag,Invisible Passage,False,False,False,False,0,None,None,None,0,None,None,None
Green Hag,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Grick,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Grick,Beak,True,False,True,False,4,5,None,None,1,9,2d6+2,piercing
Grick,Tentacles,True,False,True,False,4,5,None,None,1,12,4d4+2,piercing
Griffon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Griffon,Beak,True,False,True,False,6,5,None,None,1,8,1d8+4,piercing
Griffon,Claws,True,False,True,False,6,5,None,None,1,11,2d6+4,slashing
Grimlock,Spiked Club,True,False,True,False,5,5,None,None,1,5,1d4+3,bludgeoning
Guard,Spear,True,True,True,False,3,5,20,60,1,4,1d6+1,piercing
Guardian Naga,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Guardian Naga,Constrict,True,False,True,False,8,10,None,None,1,8,1d8+4,bludgeoning
Guardian Naga,Slam,True,False,True,False,8,5,None,None,1,11,2d6+4,bludgeoning
Guardian Naga,Spit Poison,False,True,True,False,8,None,20,60,1,11,2d6+4,poison
Guardian Naga,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Gynosphinx,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Gynosphinx,Claw,True,False,True,False,8,5,None,None,1,15,2d10+4,slashing
Gynosphinx,Psychic Bolt,False,True,False,True,9,None,120,None,1,19,4d6+5,psychic
Gynosphinx,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Harpy,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Harpy,Claw,True,False,True,False,5,5,None,None,1,8,2d4+3,slashing
Harpy,Screech,False,True,False,True,4,None,30,120,1,8,2d6+1,thunder
Hawk,Talons,True,False,True,False,3,5,None,None,1,3,1d4+1,slashing
Hawk, Blood,Beak,True,False,True,False,4,5,None,None,1,4,1d4+2,piercing
Hell Hound,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hell Hound,Bite,True,False,True,False,5,5,None,None,1,7,1d8+3,piercing
Hell Hound,Fire Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Hezrou,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hezrou,Bite,True,False,True,False,7,5,None,None,1,15,2d10+4,piercing
Hezrou,Claw,True,False,True,False,7,5,None,None,1,17,3d8+4,slashing
Hezrou,Sticky Tongue,True,False,True,False,7,20,None,None,1,11,2d6+4,bludgeoning
Hill Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hill Giant,Spiked Tree Branch,True,False,True,False,8,10,None,None,1,14,2d8+5,bludgeoning
Hill Giant,Rotten Snack,False,True,True,False,8,None,60,240,1,12,2d6+5,bludgeoning
Hinn,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hinn,Gem-Studded Mace,True,False,True,False,10,5,None,None,1,13,2d6+6,bludgeoning
Hinn,Lob Stone,False,True,True,False,10,None,20,60,1,22,3d10+6,bludgeoning
Hinn,Create Earth Elemental (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Hinn,Travel the Planes (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Hippocampus,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hippocampus,Bite,True,False,True,False,6,5,None,None,1,7,1d6+4,piercing
Hippocampus,Tail Slap,True,False,True,False,6,10,None,None,1,8,1d8+4,bludgeoning
Hippogriff,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hippogriff,Beak,True,False,True,False,5,5,None,None,1,8,1d10+3,piercing
Hippogriff,Claws,True,False,True,False,5,5,None,None,1,10,2d6+3,slashing
Hivebound,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hivebound,Bite,True,False,True,False,6,5,None,None,1,12,2d8+3,piercing
Hivebound,Claw,True,False,True,False,6,5,None,None,1,8,2d4+3,slashing
Hivebound,Spit Insect,False,True,True,False,6,None,30,120,1,5,1d4+3,piercing
Hivebound,Swarm Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Hobgoblin,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hobgoblin,Longsword,True,False,True,False,3,5,None,None,1,5,1d8+1,slashing
Hobgoblin,Longbow,False,True,True,False,3,None,150,600,1,5,1d8+1,piercing
Hobgoblin Commander,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Hobgoblin Commander,Greatsword,True,False,True,False,4,5,None,None,1,9,2d6+2,slashing
Hobgoblin Commander,Longbow,False,True,True,False,4,None,150,600,1,6,1d8+2,piercing
Homunculus,Bite,True,False,True,False,5,5,None,None,1,5,1d4+3,piercing
Horned Devil,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Horned Devil,Fork,True,False,True,False,10,10,None,None,1,19,3d8+6,piercing
Horned Devil,Tail,True,False,True,False,10,10,None,None,1,22,3d10+6,piercing
Horned Devil,Hurl Flame,False,True,False,True,7,None,150,None,1,20,5d6+3,fire
Horse, Draft,Hooves,True,False,True,False,6,5,None,None,1,7,1d6+4,bludgeoning
Horse, Riding,Hooves,True,False,True,False,5,5,None,None,1,6,1d6+3,bludgeoning
Horse, War,Hooves,True,False,True,False,6,5,None,None,1,8,1d8+4,bludgeoning
Husk Demon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Husk Demon,Life Drain,True,False,True,False,5,5,None,None,1,7,1d8+3,slashing
